,año,mes,festividad,comuna,conducta,cantidad
29920,2019,Septiembre,Domingo,Provenza,HOMICIDIO,1
29921,2019,Septiembre,Domingo,Provenza,HURTO A ENTIDADES COMERCIALES,1
29922,2019,Septiembre,Domingo,Provenza,HURTO A MOTOCICLETAS,1
29923,2019,Septiembre,Domingo,Provenza,HURTO A PERSONAS,1
29924,2019,Septiembre,Domingo,Provenza,LESIONES PERSONALES,3
29925,2019,Septiembre,Domingo,Provenza,VIOLENCIA INTRAFAMILIAR,1
29926,2019,Septiembre,Domingo,San Francisco,HURTO A PERSONAS,3
29927,2019,Septiembre,Domingo,San Francisco,HURTO A RESIDENCIAS,4
29928,2019,Septiembre,Domingo,San Francisco,LESIONES PERSONALES,3
29929,2019,Septiembre,Domingo,Sur,HURTO A MOTOCICLETAS,1
29930,2019,Septiembre,Domingo,Sur,VIOLENCIA INTRAFAMILIAR,2
29931,2019,Septiembre,Domingo,Sur Occidente,HURTO A PERSONAS,3
29932,2019,Septiembre,Domingo,Sur Occidente,LESIONES PERSONALES,1
29933,2019,Septiembre,Feria Bonita,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,3
29934,2019,Septiembre,Feria Bonita,Cabecera del Llano,HURTO A MOTOCICLETAS,1
29935,2019,Septiembre,Feria Bonita,Cabecera del Llano,HURTO A PERSONAS,32
29936,2019,Septiembre,Feria Bonita,Cabecera del Llano,HURTO A RESIDENCIAS,4
29937,2019,Septiembre,Feria Bonita,Cabecera del Llano,LESIONES PERSONALES,2
29938,2019,Septiembre,Feria Bonita,Centro,HURTO A ENTIDADES COMERCIALES,2
29939,2019,Septiembre,Feria Bonita,Centro,HURTO A MOTOCICLETAS,1
29940,2019,Septiembre,Feria Bonita,Centro,HURTO A PERSONAS,23
29941,2019,Septiembre,Feria Bonita,Centro,HURTO A RESIDENCIAS,3
29942,2019,Septiembre,Feria Bonita,Centro,LESIONES PERSONALES,7
29943,2019,Septiembre,Feria Bonita,Centro,VIOLENCIA INTRAFAMILIAR,1
29944,2019,Septiembre,Feria Bonita,García Rovira,HURTO A AUTOMOTORES,1
29945,2019,Septiembre,Feria Bonita,García Rovira,HURTO A MOTOCICLETAS,2
29946,2019,Septiembre,Feria Bonita,García Rovira,HURTO A PERSONAS,6
29947,2019,Septiembre,Feria Bonita,García Rovira,HURTO A RESIDENCIAS,3
29948,2019,Septiembre,Feria Bonita,García Rovira,LESIONES PERSONALES,10
29949,2019,Septiembre,Feria Bonita,García Rovira,VIOLENCIA INTRAFAMILIAR,7
29950,2019,Septiembre,Feria Bonita,La Ciudadela,HURTO A MOTOCICLETAS,1
29951,2019,Septiembre,Feria Bonita,La Ciudadela,HURTO A PERSONAS,3
29952,2019,Septiembre,Feria Bonita,La Concordia,HURTO A ENTIDADES COMERCIALES,3
29953,2019,Septiembre,Feria Bonita,La Concordia,HURTO A MOTOCICLETAS,1
29954,2019,Septiembre,Feria Bonita,La Concordia,HURTO A PERSONAS,12
29955,2019,Septiembre,Feria Bonita,La Concordia,HURTO A RESIDENCIAS,2
29956,2019,Septiembre,Feria Bonita,La Concordia,LESIONES PERSONALES,5
29957,2019,Septiembre,Feria Bonita,La Pedregosa,HOMICIDIO,2
29958,2019,Septiembre,Feria Bonita,La Pedregosa,HURTO A MOTOCICLETAS,1
29959,2019,Septiembre,Feria Bonita,La Pedregosa,HURTO A PERSONAS,3
29960,2019,Septiembre,Feria Bonita,La Pedregosa,HURTO A RESIDENCIAS,1
29961,2019,Septiembre,Feria Bonita,La Pedregosa,LESIONES PERSONALES,3
29962,2019,Septiembre,Feria Bonita,La Pedregosa,VIOLENCIA INTRAFAMILIAR,1
29963,2019,Septiembre,Feria Bonita,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,2
29964,2019,Septiembre,Feria Bonita,Lagos del Cacique,HURTO A PERSONAS,5
29965,2019,Septiembre,Feria Bonita,Lagos del Cacique,LESIONES PERSONALES,2
29966,2019,Septiembre,Feria Bonita,Morrorico,HURTO A MOTOCICLETAS,1
29967,2019,Septiembre,Feria Bonita,Morrorico,HURTO A PERSONAS,1
29968,2019,Septiembre,Feria Bonita,Morrorico,HURTO A RESIDENCIAS,1
29969,2019,Septiembre,Feria Bonita,Morrorico,LESIONES PERSONALES,3
29970,2019,Septiembre,Feria Bonita,Morrorico,VIOLENCIA INTRAFAMILIAR,2
29971,2019,Septiembre,Feria Bonita,Mutis,HURTO A PERSONAS,7
29972,2019,Septiembre,Feria Bonita,Mutis,LESIONES PERSONALES,5
29973,2019,Septiembre,Feria Bonita,Mutis,VIOLENCIA INTRAFAMILIAR,1
29974,2019,Septiembre,Feria Bonita,Nor Oriental,HURTO A ENTIDADES COMERCIALES,1
29975,2019,Septiembre,Feria Bonita,Nor Oriental,HURTO A PERSONAS,4
29976,2019,Septiembre,Feria Bonita,Nor Oriental,HURTO A RESIDENCIAS,1
29977,2019,Septiembre,Feria Bonita,Nor Oriental,LESIONES PERSONALES,4
29978,2019,Septiembre,Feria Bonita,Nor Oriental,VIOLENCIA INTRAFAMILIAR,2
29979,2019,Septiembre,Feria Bonita,Norte,HOMICIDIO,2
29980,2019,Septiembre,Feria Bonita,Norte,HURTO A ENTIDADES COMERCIALES,2
29981,2019,Septiembre,Feria Bonita,Norte,HURTO A MOTOCICLETAS,1
29982,2019,Septiembre,Feria Bonita,Norte,HURTO A PERSONAS,13
29983,2019,Septiembre,Feria Bonita,Norte,LESIONES PERSONALES,16
29984,2019,Septiembre,Feria Bonita,Norte,VIOLENCIA INTRAFAMILIAR,15
29985,2019,Septiembre,Feria Bonita,Occidental,HOMICIDIO,2
29986,2019,Septiembre,Feria Bonita,Occidental,HURTO A MOTOCICLETAS,3
29987,2019,Septiembre,Feria Bonita,Occidental,HURTO A PERSONAS,9
29988,2019,Septiembre,Feria Bonita,Occidental,LESIONES PERSONALES,7
29989,2019,Septiembre,Feria Bonita,Occidental,VIOLENCIA INTRAFAMILIAR,4
29990,2019,Septiembre,Feria Bonita,Oriental,HURTO A ENTIDADES COMERCIALES,1
29991,2019,Septiembre,Feria Bonita,Oriental,HURTO A MOTOCICLETAS,1
29992,2019,Septiembre,Feria Bonita,Oriental,HURTO A PERSONAS,23
29993,2019,Septiembre,Feria Bonita,Oriental,HURTO A RESIDENCIAS,1
29994,2019,Septiembre,Feria Bonita,Oriental,LESIONES PERSONALES,2
29995,2019,Septiembre,Feria Bonita,Oriental,VIOLENCIA INTRAFAMILIAR,1
29996,2019,Septiembre,Feria Bonita,Provenza,HURTO A ENTIDADES COMERCIALES,1
29997,2019,Septiembre,Feria Bonita,Provenza,HURTO A MOTOCICLETAS,4
29998,2019,Septiembre,Feria Bonita,Provenza,HURTO A PERSONAS,10
29999,2019,Septiembre,Feria Bonita,Provenza,LESIONES PERSONALES,7
30000,2019,Septiembre,Feria Bonita,San Francisco,HURTO A ENTIDADES COMERCIALES,7
30001,2019,Septiembre,Feria Bonita,San Francisco,HURTO A MOTOCICLETAS,2
30002,2019,Septiembre,Feria Bonita,San Francisco,HURTO A PERSONAS,26
30003,2019,Septiembre,Feria Bonita,San Francisco,HURTO A RESIDENCIAS,4
30004,2019,Septiembre,Feria Bonita,San Francisco,LESIONES PERSONALES,3
30005,2019,Septiembre,Feria Bonita,San Francisco,VIOLENCIA INTRAFAMILIAR,4
30006,2019,Septiembre,Feria Bonita,Sur,HURTO A ENTIDADES COMERCIALES,2
30007,2019,Septiembre,Feria Bonita,Sur,HURTO A PERSONAS,6
30008,2019,Septiembre,Feria Bonita,Sur,VIOLENCIA INTRAFAMILIAR,6
30009,2019,Septiembre,Feria Bonita,Sur Occidente,HURTO A PERSONAS,1
30010,2019,Septiembre,Feria Bonita,Sur Occidente,HURTO A RESIDENCIAS,1
30011,2019,Septiembre,Festival Internacional de Cine de Santander,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,3
30012,2019,Septiembre,Festival Internacional de Cine de Santander,Cabecera del Llano,HURTO A PERSONAS,7
30013,2019,Septiembre,Festival Internacional de Cine de Santander,Cabecera del Llano,LESIONES PERSONALES,1
30014,2019,Septiembre,Festival Internacional de Cine de Santander,Centro,HURTO A ENTIDADES COMERCIALES,3
30015,2019,Septiembre,Festival Internacional de Cine de Santander,Centro,HURTO A PERSONAS,12
30016,2019,Septiembre,Festival Internacional de Cine de Santander,Centro,LESIONES PERSONALES,4
30017,2019,Septiembre,Festival Internacional de Cine de Santander,García Rovira,HURTO A MOTOCICLETAS,1
30018,2019,Septiembre,Festival Internacional de Cine de Santander,García Rovira,HURTO A PERSONAS,1
30019,2019,Septiembre,Festival Internacional de Cine de Santander,García Rovira,HURTO A RESIDENCIAS,1
30020,2019,Septiembre,Festival Internacional de Cine de Santander,García Rovira,LESIONES PERSONALES,3
30021,2019,Septiembre,Festival Internacional de Cine de Santander,García Rovira,VIOLENCIA INTRAFAMILIAR,4
30022,2019,Septiembre,Festival Internacional de Cine de Santander,La Ciudadela,HURTO A PERSONAS,2
30023,2019,Septiembre,Festival Internacional de Cine de Santander,La Concordia,HURTO A ENTIDADES COMERCIALES,2
30024,2019,Septiembre,Festival Internacional de Cine de Santander,La Concordia,HURTO A PERSONAS,4
30025,2019,Septiembre,Festival Internacional de Cine de Santander,La Concordia,LESIONES PERSONALES,2
30026,2019,Septiembre,Festival Internacional de Cine de Santander,La Concordia,VIOLENCIA INTRAFAMILIAR,1
30027,2019,Septiembre,Festival Internacional de Cine de Santander,La Pedregosa,HOMICIDIO,2
30028,2019,Septiembre,Festival Internacional de Cine de Santander,La Pedregosa,HURTO A PERSONAS,1
30029,2019,Septiembre,Festival Internacional de Cine de Santander,La Pedregosa,HURTO A RESIDENCIAS,2
30030,2019,Septiembre,Festival Internacional de Cine de Santander,La Pedregosa,LESIONES PERSONALES,2
30031,2019,Septiembre,Festival Internacional de Cine de Santander,Lagos del Cacique,HURTO A PERSONAS,2
30032,2019,Septiembre,Festival Internacional de Cine de Santander,Lagos del Cacique,HURTO A RESIDENCIAS,2
30033,2019,Septiembre,Festival Internacional de Cine de Santander,Lagos del Cacique,LESIONES PERSONALES,2
30034,2019,Septiembre,Festival Internacional de Cine de Santander,Morrorico,HURTO A PERSONAS,1
30035,2019,Septiembre,Festival Internacional de Cine de Santander,Morrorico,HURTO A RESIDENCIAS,1
30036,2019,Septiembre,Festival Internacional de Cine de Santander,Morrorico,VIOLENCIA INTRAFAMILIAR,2
30037,2019,Septiembre,Festival Internacional de Cine de Santander,Mutis,HURTO A MOTOCICLETAS,1
30038,2019,Septiembre,Festival Internacional de Cine de Santander,Mutis,HURTO A PERSONAS,5
30039,2019,Septiembre,Festival Internacional de Cine de Santander,Mutis,LESIONES PERSONALES,1
30040,2019,Septiembre,Festival Internacional de Cine de Santander,Nor Oriental,HURTO A RESIDENCIAS,1
30041,2019,Septiembre,Festival Internacional de Cine de Santander,Nor Oriental,LESIONES PERSONALES,1
30042,2019,Septiembre,Festival Internacional de Cine de Santander,Nor Oriental,VIOLENCIA INTRAFAMILIAR,1
30043,2019,Septiembre,Festival Internacional de Cine de Santander,Norte,HURTO A PERSONAS,6
30044,2019,Septiembre,Festival Internacional de Cine de Santander,Norte,LESIONES PERSONALES,1
30045,2019,Septiembre,Festival Internacional de Cine de Santander,Norte,VIOLENCIA INTRAFAMILIAR,3
30046,2019,Septiembre,Festival Internacional de Cine de Santander,Occidental,HOMICIDIO,1
30047,2019,Septiembre,Festival Internacional de Cine de Santander,Occidental,HURTO A MOTOCICLETAS,2
30048,2019,Septiembre,Festival Internacional de Cine de Santander,Occidental,HURTO A PERSONAS,5
30049,2019,Septiembre,Festival Internacional de Cine de Santander,Occidental,LESIONES PERSONALES,6
30050,2019,Septiembre,Festival Internacional de Cine de Santander,Occidental,VIOLENCIA INTRAFAMILIAR,2
30051,2019,Septiembre,Festival Internacional de Cine de Santander,Oriental,HURTO A ENTIDADES COMERCIALES,1
30052,2019,Septiembre,Festival Internacional de Cine de Santander,Oriental,HURTO A MOTOCICLETAS,1
30053,2019,Septiembre,Festival Internacional de Cine de Santander,Oriental,HURTO A PERSONAS,9
30054,2019,Septiembre,Festival Internacional de Cine de Santander,Oriental,HURTO A RESIDENCIAS,2
30055,2019,Septiembre,Festival Internacional de Cine de Santander,Provenza,HURTO A MOTOCICLETAS,3
30056,2019,Septiembre,Festival Internacional de Cine de Santander,Provenza,HURTO A PERSONAS,3
30057,2019,Septiembre,Festival Internacional de Cine de Santander,Provenza,LESIONES PERSONALES,4
30058,2019,Septiembre,Festival Internacional de Cine de Santander,San Francisco,HURTO A ENTIDADES COMERCIALES,4
30059,2019,Septiembre,Festival Internacional de Cine de Santander,San Francisco,HURTO A MOTOCICLETAS,1
30060,2019,Septiembre,Festival Internacional de Cine de Santander,San Francisco,HURTO A PERSONAS,9
30061,2019,Septiembre,Festival Internacional de Cine de Santander,San Francisco,HURTO A RESIDENCIAS,1
30062,2019,Septiembre,Festival Internacional de Cine de Santander,San Francisco,LESIONES PERSONALES,2
30063,2019,Septiembre,Festival Internacional de Cine de Santander,San Francisco,VIOLENCIA INTRAFAMILIAR,2
30064,2019,Septiembre,Festival Internacional de Cine de Santander,Sur,HURTO A PERSONAS,1
30065,2019,Septiembre,Festival Internacional de Cine de Santander,Sur,VIOLENCIA INTRAFAMILIAR,1
30066,2019,Septiembre,Festival Internacional de Cine de Santander,Sur Occidente,HURTO A RESIDENCIAS,1
30067,2019,Septiembre,Festival Internacional de Cine de Santander,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1
30068,2019,Septiembre,No Aplica,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,3
30069,2019,Septiembre,No Aplica,Cabecera del Llano,HURTO A PERSONAS,28
30070,2019,Septiembre,No Aplica,Cabecera del Llano,LESIONES PERSONALES,1
30071,2019,Septiembre,No Aplica,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,1
30072,2019,Septiembre,No Aplica,Centro,HURTO A ENTIDADES COMERCIALES,4
30073,2019,Septiembre,No Aplica,Centro,HURTO A PERSONAS,22
30074,2019,Septiembre,No Aplica,Centro,LESIONES PERSONALES,1
30075,2019,Septiembre,No Aplica,Centro,VIOLENCIA INTRAFAMILIAR,4
30076,2019,Septiembre,No Aplica,García Rovira,HURTO A ENTIDADES COMERCIALES,1
30077,2019,Septiembre,No Aplica,García Rovira,HURTO A MOTOCICLETAS,2
30078,2019,Septiembre,No Aplica,García Rovira,HURTO A PERSONAS,11
30079,2019,Septiembre,No Aplica,García Rovira,HURTO A RESIDENCIAS,3
30080,2019,Septiembre,No Aplica,García Rovira,LESIONES PERSONALES,1
30081,2019,Septiembre,No Aplica,García Rovira,VIOLENCIA INTRAFAMILIAR,5
30082,2019,Septiembre,No Aplica,La Ciudadela,HURTO A ENTIDADES COMERCIALES,1
30083,2019,Septiembre,No Aplica,La Ciudadela,HURTO A MOTOCICLETAS,1
30084,2019,Septiembre,No Aplica,La Ciudadela,HURTO A PERSONAS,16
30085,2019,Septiembre,No Aplica,La Concordia,HURTO A ENTIDADES COMERCIALES,7
30086,2019,Septiembre,No Aplica,La Concordia,HURTO A PERSONAS,9
30087,2019,Septiembre,No Aplica,La Concordia,HURTO A RESIDENCIAS,1
30088,2019,Septiembre,No Aplica,La Pedregosa,HURTO A PERSONAS,4
30089,2019,Septiembre,No Aplica,La Pedregosa,LESIONES PERSONALES,1
30090,2019,Septiembre,No Aplica,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,2
30091,2019,Septiembre,No Aplica,Lagos del Cacique,HURTO A PERSONAS,6
30092,2019,Septiembre,No Aplica,Lagos del Cacique,HURTO A RESIDENCIAS,1
30093,2019,Septiembre,No Aplica,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,1
30094,2019,Septiembre,No Aplica,Morrorico,HURTO A PERSONAS,2
30095,2019,Septiembre,No Aplica,Morrorico,HURTO A RESIDENCIAS,1
30096,2019,Septiembre,No Aplica,Morrorico,LESIONES PERSONALES,2
30097,2019,Septiembre,No Aplica,Mutis,LESIONES PERSONALES,1
30098,2019,Septiembre,No Aplica,Mutis,VIOLENCIA INTRAFAMILIAR,2
30099,2019,Septiembre,No Aplica,Nor Oriental,HURTO A PERSONAS,1
30100,2019,Septiembre,No Aplica,Nor Oriental,LESIONES PERSONALES,3
30101,2019,Septiembre,No Aplica,Nor Oriental,VIOLENCIA INTRAFAMILIAR,7
30102,2019,Septiembre,No Aplica,Norte,HOMICIDIO,2
30103,2019,Septiembre,No Aplica,Norte,HURTO A ENTIDADES COMERCIALES,1
30104,2019,Septiembre,No Aplica,Norte,HURTO A MOTOCICLETAS,3
30105,2019,Septiembre,No Aplica,Norte,HURTO A PERSONAS,8
30106,2019,Septiembre,No Aplica,Norte,HURTO A RESIDENCIAS,4
30107,2019,Septiembre,No Aplica,Norte,LESIONES PERSONALES,4
30108,2019,Septiembre,No Aplica,Norte,VIOLENCIA INTRAFAMILIAR,8
30109,2019,Septiembre,No Aplica,Occidental,HOMICIDIO,1
30110,2019,Septiembre,No Aplica,Occidental,HURTO A PERSONAS,6
30111,2019,Septiembre,No Aplica,Occidental,HURTO A RESIDENCIAS,2
30112,2019,Septiembre,No Aplica,Occidental,LESIONES PERSONALES,1
30113,2019,Septiembre,No Aplica,Occidental,VIOLENCIA INTRAFAMILIAR,1
30114,2019,Septiembre,No Aplica,Oriental,HURTO A ENTIDADES COMERCIALES,4
30115,2019,Septiembre,No Aplica,Oriental,HURTO A MOTOCICLETAS,7
30116,2019,Septiembre,No Aplica,Oriental,HURTO A PERSONAS,29
30117,2019,Septiembre,No Aplica,Oriental,LESIONES PERSONALES,9
30118,2019,Septiembre,No Aplica,Oriental,VIOLENCIA INTRAFAMILIAR,4
30119,2019,Septiembre,No Aplica,Provenza,HURTO A MOTOCICLETAS,2
30120,2019,Septiembre,No Aplica,Provenza,HURTO A PERSONAS,11
30121,2019,Septiembre,No Aplica,Provenza,LESIONES PERSONALES,1
30122,2019,Septiembre,No Aplica,Provenza,VIOLENCIA INTRAFAMILIAR,1
30123,2019,Septiembre,No Aplica,San Francisco,HOMICIDIO,2
30124,2019,Septiembre,No Aplica,San Francisco,HURTO A ENTIDADES COMERCIALES,5
30125,2019,Septiembre,No Aplica,San Francisco,HURTO A PERSONAS,26
30126,2019,Septiembre,No Aplica,San Francisco,HURTO A RESIDENCIAS,1
30127,2019,Septiembre,No Aplica,San Francisco,LESIONES PERSONALES,5
30128,2019,Septiembre,No Aplica,San Francisco,VIOLENCIA INTRAFAMILIAR,1
30129,2019,Septiembre,No Aplica,Sur,HURTO A MOTOCICLETAS,1
30130,2019,Septiembre,No Aplica,Sur,HURTO A PERSONAS,4
30131,2019,Septiembre,No Aplica,Sur,LESIONES PERSONALES,2
30132,2019,Septiembre,No Aplica,Sur,VIOLENCIA INTRAFAMILIAR,5
30133,2019,Septiembre,No Aplica,Sur Occidente,HOMICIDIO,1
30134,2019,Septiembre,No Aplica,Sur Occidente,HURTO A PERSONAS,2
30135,2019,Septiembre,No Aplica,Sur Occidente,LESIONES PERSONALES,1
30136,2019,Septiembre,No Aplica,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1
30137,2020,Enero,Año Nuevo,Cabecera del Llano,HURTO A PERSONAS,2
30138,2020,Enero,Año Nuevo,Cabecera del Llano,HURTO A RESIDENCIAS,1
30139,2020,Enero,Año Nuevo,Centro,EXTORSIÓN,1
30140,2020,Enero,Año Nuevo,Centro,HURTO A ENTIDADES COMERCIALES,1
30141,2020,Enero,Año Nuevo,Centro,HURTO A PERSONAS,3
30142,2020,Enero,Año Nuevo,García Rovira,FEMINICIDIO,1
30143,2020,Enero,Año Nuevo,García Rovira,HURTO A PERSONAS,3
30144,2020,Enero,Año Nuevo,García Rovira,LESIONES PERSONALES,1
30145,2020,Enero,Año Nuevo,García Rovira,VIOLENCIA INTRAFAMILIAR,2
30146,2020,Enero,Año Nuevo,La Ciudadela,HURTO A PERSONAS,1
30147,2020,Enero,Año Nuevo,La Ciudadela,LESIONES PERSONALES,1
30148,2020,Enero,Año Nuevo,La Concordia,HURTO A ENTIDADES COMERCIALES,1
30149,2020,Enero,Año Nuevo,La Concordia,HURTO A PERSONAS,1
30150,2020,Enero,Año Nuevo,La Concordia,VIOLENCIA INTRAFAMILIAR,3
30151,2020,Enero,Año Nuevo,La Pedregosa,HURTO A PERSONAS,1
30152,2020,Enero,Año Nuevo,La Pedregosa,HURTO A RESIDENCIAS,1
30153,2020,Enero,Año Nuevo,La Pedregosa,LESIONES PERSONALES,1
30154,2020,Enero,Año Nuevo,Lagos del Cacique,HURTO A PERSONAS,1
30155,2020,Enero,Año Nuevo,Morrorico,HURTO A RESIDENCIAS,1
30156,2020,Enero,Año Nuevo,Morrorico,LESIONES PERSONALES,4
30157,2020,Enero,Año Nuevo,Mutis,LESIONES PERSONALES,2
30158,2020,Enero,Año Nuevo,Nor Oriental,HURTO A MOTOCICLETAS,1
30159,2020,Enero,Año Nuevo,Nor Oriental,HURTO A RESIDENCIAS,1
30160,2020,Enero,Año Nuevo,Nor Oriental,LESIONES PERSONALES,4
30161,2020,Enero,Año Nuevo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,2
30162,2020,Enero,Año Nuevo,Norte,HURTO A PERSONAS,1
30163,2020,Enero,Año Nuevo,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30164,2020,Enero,Año Nuevo,Norte,LESIONES PERSONALES,4
30165,2020,Enero,Año Nuevo,Norte,VIOLENCIA INTRAFAMILIAR,4
30166,2020,Enero,Año Nuevo,Occidental,FEMINICIDIO,1
30167,2020,Enero,Año Nuevo,Occidental,HURTO A PERSONAS,1
30168,2020,Enero,Año Nuevo,Occidental,HURTO A RESIDENCIAS,4
30169,2020,Enero,Año Nuevo,Occidental,LESIONES PERSONALES,3
30170,2020,Enero,Año Nuevo,Oriental,HURTO A PERSONAS,1
30171,2020,Enero,Año Nuevo,Provenza,HURTO A PERSONAS,1
30172,2020,Enero,Año Nuevo,Provenza,LESIONES PERSONALES,2
30173,2020,Enero,Año Nuevo,San Francisco,HURTO A MOTOCICLETAS,1
30174,2020,Enero,Año Nuevo,San Francisco,HURTO A PERSONAS,2
30175,2020,Enero,Año Nuevo,San Francisco,HURTO A RESIDENCIAS,1
30176,2020,Enero,Año Nuevo,San Francisco,VIOLENCIA INTRAFAMILIAR,1
30177,2020,Enero,Año Nuevo,Sur,HURTO A PERSONAS,1
30178,2020,Enero,Año Nuevo,Sur,LESIONES PERSONALES,1
30179,2020,Enero,Año Nuevo,Sur Occidente,LESIONES PERSONALES,1
30180,2020,Enero,Año Nuevo,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1
30181,2020,Enero,Domingo,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,1
30182,2020,Enero,Domingo,Cabecera del Llano,HURTO A PERSONAS,12
30183,2020,Enero,Domingo,Cabecera del Llano,HURTO A RESIDENCIAS,1
30184,2020,Enero,Domingo,Cabecera del Llano,LESIONES PERSONALES,1
30185,2020,Enero,Domingo,Centro,HURTO A PERSONAS,3
30186,2020,Enero,Domingo,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30187,2020,Enero,Domingo,García Rovira,HURTO A PERSONAS,3
30188,2020,Enero,Domingo,García Rovira,LESIONES PERSONALES,5
30189,2020,Enero,Domingo,La Ciudadela,HURTO A PERSONAS,3
30190,2020,Enero,Domingo,La Concordia,HURTO A ENTIDADES COMERCIALES,2
30191,2020,Enero,Domingo,La Concordia,HURTO A PERSONAS,2
30192,2020,Enero,Domingo,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
30193,2020,Enero,Domingo,La Concordia,LESIONES PERSONALES,4
30194,2020,Enero,Domingo,La Pedregosa,VIOLENCIA INTRAFAMILIAR,1
30195,2020,Enero,Domingo,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,2
30196,2020,Enero,Domingo,Lagos del Cacique,HURTO A PERSONAS,6
30197,2020,Enero,Domingo,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
30198,2020,Enero,Domingo,Mutis,HURTO A MOTOCICLETAS,1
30199,2020,Enero,Domingo,Mutis,HURTO A PERSONAS,1
30200,2020,Enero,Domingo,Mutis,LESIONES PERSONALES,2
30201,2020,Enero,Domingo,Mutis,VIOLENCIA INTRAFAMILIAR,2
30202,2020,Enero,Domingo,Nor Oriental,HURTO A PERSONAS,2
30203,2020,Enero,Domingo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,3
30204,2020,Enero,Domingo,Norte,HURTO A MOTOCICLETAS,1
30205,2020,Enero,Domingo,Norte,HURTO A PERSONAS,5
30206,2020,Enero,Domingo,Norte,HURTO A RESIDENCIAS,1
30207,2020,Enero,Domingo,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30208,2020,Enero,Domingo,Norte,LESIONES PERSONALES,6
30209,2020,Enero,Domingo,Norte,VIOLENCIA INTRAFAMILIAR,2
30210,2020,Enero,Domingo,Occidental,FEMINICIDIO,1
30211,2020,Enero,Domingo,Occidental,HURTO A MOTOCICLETAS,1
30212,2020,Enero,Domingo,Occidental,HURTO A PERSONAS,1
30213,2020,Enero,Domingo,Occidental,HURTO A RESIDENCIAS,1
30214,2020,Enero,Domingo,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
30215,2020,Enero,Domingo,Oriental,HURTO A ENTIDADES COMERCIALES,1
30216,2020,Enero,Domingo,Oriental,HURTO A PERSONAS,4
30217,2020,Enero,Domingo,Oriental,HURTO A RESIDENCIAS,2
30218,2020,Enero,Domingo,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
30219,2020,Enero,Domingo,Oriental,LESIONES PERSONALES,3
30220,2020,Enero,Domingo,Provenza,HURTO A PERSONAS,8
30221,2020,Enero,Domingo,Provenza,HURTO A RESIDENCIAS,1
30222,2020,Enero,Domingo,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
30223,2020,Enero,Domingo,Provenza,LESIONES PERSONALES,1
30224,2020,Enero,Domingo,Provenza,VIOLENCIA INTRAFAMILIAR,1
30225,2020,Enero,Domingo,San Francisco,HURTO A ENTIDADES COMERCIALES,2
30226,2020,Enero,Domingo,San Francisco,HURTO A MOTOCICLETAS,1
30227,2020,Enero,Domingo,San Francisco,HURTO A PERSONAS,8
30228,2020,Enero,Domingo,San Francisco,HURTO A RESIDENCIAS,1
30229,2020,Enero,Domingo,San Francisco,LESIONES PERSONALES,3
30230,2020,Enero,Domingo,San Francisco,VIOLENCIA INTRAFAMILIAR,1
30231,2020,Enero,Domingo,Sur,VIOLENCIA INTRAFAMILIAR,3
30232,2020,Enero,Domingo,Sur Occidente,HURTO A PERSONAS,1
30233,2020,Enero,Domingo,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
30234,2020,Enero,Domingo,Sur Occidente,LESIONES PERSONALES,1
30235,2020,Enero,Domingo,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1
30236,2020,Enero,No Aplica,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,8
30237,2020,Enero,No Aplica,Cabecera del Llano,HURTO A MOTOCICLETAS,1
30238,2020,Enero,No Aplica,Cabecera del Llano,HURTO A PERSONAS,85
30239,2020,Enero,No Aplica,Cabecera del Llano,HURTO A RESIDENCIAS,4
30240,2020,Enero,No Aplica,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
30241,2020,Enero,No Aplica,Cabecera del Llano,LESIONES PERSONALES,6
30242,2020,Enero,No Aplica,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,1
